"sku","description","price","currency","family","status"
"WRR-P-E201W-80TB","1U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 80TB raw (54TB usable after disk formatting & RAID 5 configuration), 470 Mbps recording B/W, 4 HDD Bay (3.5""), Intel Xeon E2356G, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows 11 IoT Enterprise LTSC 2024, Support RAID 0/1/5/6 + 512MB NV cache, HDMI output, VGA output, 2 x 1GbE NICs, IPMI, Redundant 450W power supplies, Keyboard and mouse included, Rail kit included","21280.95","CAD","Software and licensing","active"
"WRR-P-E201S-16TB","1U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 16TB raw (10TB usable after disk formatting & RAID 5 configuration), 470 Mbps recording B/W, 4 HDD Bay (3.5""), Intel Xeon E2356G, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 512MB NV cache, HDMI output, VGA output, 2 x 1GbE NICs, IPMI, Redundant 450W power supplies, Keyboard and mouse included, Rail kit included","18490.65","CAD","Software and licensing","active"
"WRR-P-E201S-32TB","1U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 32TB raw (21TB usable after disk formatting & RAID 5 configuration), 470 Mbps recording B/W, 4 HDD Bay (3.5""), Intel Xeon E2356G, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 512MB NV cache, HDMI output, VGA output, 2 x 1GbE NICs, IPMI, Redundant 450W power supplies, Keyboard and mouse included, Rail kit included","20796.25","CAD","Software and licensing","active"
"WRR-P-E201S-48TB","1U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 48TB raw (32TB usable after disk formatting & RAID 5 configuration), 470 Mbps recording B/W, 4 HDD Bay (3.5""), Intel Xeon E2356G, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 512MB NV cache, HDMI output, VGA output, 2 x 1GbE NICs, IPMI, Redundant 450W power supplies, Keyboard and mouse included, Rail kit included","21975.25","CAD","Software and licensing","active"
"WRR-P-E201S-64TB","1U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 64TB raw (43TB usable after disk formatting & RAID 5 configuration), 470 Mbps recording B/W, 4 HDD Bay (3.5""), Intel Xeon E2356G, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 512MB NV cache, HDMI output, VGA output, 2 x 1GbE NICs, IPMI, Redundant 450W power supplies, Keyboard and mouse included, Rail kit included","22617.15","CAD","Software and licensing","active"
"WRR-P-E201S-80TB","1U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 80TB raw (54TB usable after disk formatting & RAID 5 configuration), 470 Mbps recording B/W, 4 HDD Bay (3.5""), Intel Xeon E2356G, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 512MB NV cache, HDMI output, VGA output, 2 x 1GbE NICs, IPMI, Redundant 450W power supplies, Keyboard and mouse included, Rail kit included","25145.45","CAD","Software and licensing","active"
"WRR-P-E201L-16TB","1U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 16TB raw (10TB usable after disk formatting & RAID 5 configuration), 470 Mbps recording B/W, 4 HDD Bay (3.5""), Intel Xeon E2356G, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 512MB NV cache, HDMI output, VGA output, 2 x 1GbE NICs, IPMI, Redundant 450W power supplies, Keyboard and mouse included, Rail kit included","14410.0","CAD","Software and licensing","active"
"WRR-P-E201L-32TB","1U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 32TB raw (21TB usable after disk formatting & RAID 5 configuration), 470 Mbps recording B/W, 4 HDD Bay (3.5""), Intel Xeon E2356G, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 512MB NV cache, HDMI output, VGA output, 2 x 1GbE NICs, IPMI, Redundant 450W power supplies, Keyboard and mouse included, Rail kit included","16715.6","CAD","Software and licensing","active"
"WRR-P-E201L-48TB","1U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 48TB raw (32TB usable after disk formatting & RAID 5 configuration), 470 Mbps recording B/W, 4 HDD Bay (3.5""), Intel Xeon E2356G, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 512MB NV cache, HDMI output, VGA output, 2 x 1GbE NICs, IPMI, Redundant 450W power supplies, Keyboard and mouse included, Rail kit included","17894.6","CAD","Software and licensing","active"
"WRR-P-E201L-64TB","1U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 64TB raw (43TB usable after disk formatting & RAID 5 configuration), 470 Mbps recording B/W, 4 HDD Bay (3.5""), Intel Xeon E2356G, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 512MB NV cache, HDMI output, VGA output, 2 x 1GbE NICs, IPMI, Redundant 450W power supplies, Keyboard and mouse included, Rail kit included","18536.5","CAD","Software and licensing","active"
"WRR-P-E201L-80TB","1U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 80TB raw (54TB usable after disk formatting & RAID 5 configuration), 470 Mbps recording B/W, 4 HDD Bay (3.5""), Intel Xeon E2356G, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 512MB NV cache, HDMI output, VGA output, 2 x  1GbE NICs, IPMI, Redundant 450W power supplies, Keyboard and mouse included, Rail kit included","21064.8","CAD","Software and licensing","active"
"WRR-P-E10GB","2 x 10GBe copper network interface addon card for WRR-P-E201X WAVE Appliance","2194.25","CAD","Cameras","active"
"WRR-P-S204W-48TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 48TB raw (29TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows 11 IoT Enterprise LTSC 2024, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","29710.8","CAD","Software and licensing","active"
"WRR-P-S204W-96TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 96TB raw (72TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows 11 IoT Enterprise LTSC 2024, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","35354.28","CAD","Software and licensing","active"
"WRR-P-S204W-112TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 112TB raw (87TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows 11 IoT Enterprise LTSC 2024, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","40118.75","CAD","Software and licensing","active"
"WRR-P-S204W-128TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 128TB raw (101TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows 11 IoT Enterprise LTSC 2024, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","41867.6","CAD","Software and licensing","active"
"WRR-P-S204W-144TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 144TB raw (116TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows 11 IoT Enterprise LTSC 2024, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","43604.66","CAD","Software and licensing","active"
"WRR-P-S204W-160TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 160TB raw (131TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows 11 IoT Enterprise LTSC 2024, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","45352.2","CAD","Software and licensing","active"
"WRR-P-S204W-176TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 176TB raw (145TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows 11 IoT Enterprise LTSC 2024, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","45850.0","CAD","Software and licensing","active"
"WRR-P-S204W-200TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 200TB raw (163TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows 11 IoT Enterprise LTSC 2024, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","47279.21","CAD","Software and licensing","active"
"WRR-P-S204W-220TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 220TB raw (182TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows 11 IoT Enterprise LTSC 2024, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","51376.89","CAD","Software and licensing","active"
"WRR-P-S204W-240TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 240TB raw (200TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows 11 IoT Enterprise LTSC 2024, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","55846.61","CAD","Software and licensing","active"
"WRR-P-S204S-48TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 48TB raw (29TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","33182.3","CAD","Software and licensing","active"
"WRR-P-S204S-96TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 96TB raw (72TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","37990.0","CAD","Software and licensing","active"
"WRR-P-S204S-112TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 112TB raw (87TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","43590.25","CAD","Software and licensing","active"
"WRR-P-S204S-128TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 128TB raw (101TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","45339.1","CAD","Software and licensing","active"
"WRR-P-S204S-144TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 144TB raw (116TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","47076.16","CAD","Software and licensing","active"
"WRR-P-S204S-160TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 160TB raw (131TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","48823.7","CAD","Software and licensing","active"
"WRR-P-S204S-176TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 176TB raw (145TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","49321.5","CAD","Software and licensing","active"
"WRR-P-S204S-200TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 200TB raw (163TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","50750.71","CAD","Software and licensing","active"
"WRR-P-S204S-220TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 220TB raw (182TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","54848.39","CAD","Software and licensing","active"
"WRR-P-S204S-240TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 240TB raw (200TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included","59318.11","CAD","Software and licensing","active"
"WRR-P-S206S1-280TB","2U Wisenet WAVE Network Video Recorder with 4 Professional Wisenet WAVE licenses, 280TB raw (218TB usable after disk formatting & RAID 6 configuration), 1100 Mbps recording B/W, 28 HDD Bay (3.5""), Dual Intel Xeon Gold 5416S, 64GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022 Standard, Support RAID 0/1/5/6 + 8GB NV cache, Nvidia A400 GPU, MiniDP output, VGA output, Dual 1GbE RJ45, Dual 10/25GbE SFP28,  IPMI, Redundant 1400W power supplies, Keyboard and mouse included, Rail kit included","91149.8","CAD","Software and licensing","active"
"WRR-P-S206S1-320TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 320TB raw (254TB usable after disk formatting & RAID 6 configuration), 1100 Mbps recording B/W, 28 HDD Bay (3.5""), Dual Intel Xeon Gold 5416S, 64GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022 Standard, Support RAID 0/1/5/6 + 8GB NV cache, Nvidia A400 GPU, MiniDP output, VGA output, Dual 1GbE RJ45, Dual 10/25GbE SFP28,  IPMI, Redundant 1400W power supplies, Keyboard and mouse included, Rail kit included","94202.1","CAD","Software and licensing","active"
"WRR-P-S206S1-360TB","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 360TB raw (291TB usable after disk formatting & RAID 6 configuration), 1100 Mbps recording B/W, 28 HDD Bay (3.5""), Dual Intel Xeon Gold 5416S, 64GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022 Standard, Support RAID 0/1/5/6 + 8GB NV cache, Nvidia A400 GPU, MiniDP output, VGA output, Dual 1GbE RJ45, Dual 10/25GbE SFP28,  IPMI, Redundant 1400W power supplies, Keyboard and mouse included, Rail kit included","98747.8","CAD","Software and licensing","active"
